year,iso_code,country,economic_freedom,rank,quartile,gdp_growth
2003,ZWE,Zimbabwe,3.82,126.0,4.0,"-16,99507484"
2002,ALB,Albania,6.85,58.0,2.0,"2,9"
2002,DZA,Algeria,4.94,116.0,4.0,"5,6"
2002,AGO,Angola,,,,"13,82179252"
2002,ARG,Argentina,6.28,79.0,3.0,"-10,89448482"
2002,ARM,Armenia,,,,"13,18630053"
2002,AUS,Australia,8.05,8.0,1.0,"3,868593653"
2002,AUT,Austria,7.8,13.0,1.0,"1,693729863"
2002,AZE,Azerbaijan,,,,"10,6"
2002,BHS,Bahamas,6.72,63.0,3.0,"2,704629513"
2002,BHR,Bahrain,7.33,35.0,2.0,"3,614147361"
2002,BGD,Bangladesh,5.89,96.0,4.0,"4,415410923"
2002,BLR,Belarus,,,,"5,045267318"
2002,BEL,Belgium,7.52,21.0,1.0,"1,359653667"
2002,BLZ,Belize,6.49,73.0,3.0,"5,118559327"
2002,BEN,Benin,6.04,90.0,3.0,"4,421114337"
2002,BTN,Bhutan,,,,"10,72784086"
2002,BOL,Bolivia,6.57,69.0,3.0,"2,485565815"
2002,BIH,Bosnia and Herzegovina,,,,"5,3"
2002,BWA,Botswana,7.22,39.0,2.0,"6,069530868"
2002,BRA,Brazil,6.23,85.0,3.0,"2,655974267"
2002,BRN,Brunei Darussalam,,,,"3,872097238"
2002,BGR,Bulgaria,6.58,68.0,3.0,"4,7"
2002,BFA,Burkina Faso,,,,"5,143785179"
2002,BDI,Burundi,5.01,114.0,4.0,"4,446519421"
2002,KHM,Cambodia,,,,"6,687880848"
2002,CMR,Cameroon,5.68,105.0,4.0,"4,009044571"
2002,CAN,Canada,8.06,7.0,1.0,"2,801868061"
2002,CPV,Cape Verde,,,,"5,250891248"
2002,CAF,Central Afr. Rep.,4.95,115.0,4.0,"3,616488017"
2002,TCD,Chad,5.67,106.0,4.0,"8,491209824"
2002,CHL,Chile,7.6,19.0,1.0,"2,166908634"
2002,CHN,China,6.09,87.0,3.0,"9,082068"
2002,COL,Colombia,6.27,80.0,3.0,"2,503980465"
2002,COD,"Congo, Dem. R.",4.84,118.0,4.0,"2,947765184"
2002,COG,"Congo, Rep. Of",4.5,121.0,4.0,"4,581870061"
2002,CRI,Costa Rica,7.18,42.0,2.0,"2,902185091"
2002,CIV,Cote d'Ivoire,5.6,107.0,4.0,"-1,430808153"
2002,HRV,Croatia,6.24,84.0,3.0,"4,878265707"
2002,CYP,Cyprus,7.12,45.0,2.0,"2,091236261"
2002,CZE,Czech Rep.,6.87,55.0,2.0,"2,149300055"
2002,DNK,Denmark,7.88,11.0,1.0,"0,46584828"
2002,DOM,Dominican Rep.,6.76,61.0,2.0,"5,788207312"
2002,ECU,Ecuador,6.25,82.0,3.0,"4,096776659"
2002,EGY,Egypt,5.99,93.0,4.0,"2,370489088"
2002,SLV,El Salvador,7.52,21.0,1.0,"2,340822748"
2002,EST,Estonia,7.72,15.0,1.0,"6,560428534"
2002,ETH,Ethiopia,,,,"1,51471579"
2002,FJI,Fiji,6.57,69.0,3.0,"3,2"
2002,FIN,Finland,7.9,10.0,1.0,"1,834129602"
2002,FRA,France,7.32,36.0,2.0,"0,9288527"
2002,GAB,Gabon,5.4,110.0,4.0,"-0,267154255"
2002,GMB,"Gambia, The",,,,"-3,250000378"
2002,GEO,Georgia,,,,"5,473839393"
2002,DEU,Germany,7.67,18.0,1.0,"0,010148163"
2002,GHA,Ghana,6.29,78.0,3.0,"4,5"
2002,GRC,Greece,7.01,46.0,2.0,"3,43940737"
2002,GTM,Guatemala,6.95,50.0,2.0,"3,866638363"
2002,GIN,Guinea,,,,"5,164609466"
2002,GNB,Guinea-Bissau,4.93,117.0,4.0,"1,999354176"
2002,GUY,Guyana,6.34,74.0,3.0,"1,051000772"
2002,HTI,Haiti,6.55,71.0,3.0,"-0,261498231"
2002,HND,Honduras,6.87,55.0,2.0,"3,754337861"
2002,HKG,Hong Kong,8.8,1.0,1.0,"1,656750218"
2002,HUN,Hungary,7.0,47.0,2.0,"4,506108291"
2002,ISL,Iceland,7.8,13.0,1.0,"0,138960288"
2002,IND,India,6.27,80.0,3.0,"3,803975321"
2002,IDN,Indonesia,5.8,100.0,4.0,"4,499475391"
2002,IRN,Iran,5.78,101.0,4.0,"7,515598158"
2002,IRQ,Iraq,,,,"-6,900180223"
2002,IRL,Ireland,7.85,12.0,1.0,"5,417140064"
2002,ISR,Israel,7.23,38.0,2.0,"-0,575534253"
2002,ITA,Italy,7.5,25.0,1.0,"0,451436253"
2002,JAM,Jamaica,7.36,33.0,2.0,
2002,JPN,Japan,7.51,24.0,1.0,"0,289548451"
2002,JOR,Jordan,7.0,47.0,2.0,"5,792385434"
2002,KAZ,Kazakhstan,,,,"9,8"
2002,KEN,Kenya,6.85,58.0,2.0,"0,546859528"
2002,KOR,"Korea, South",7.22,39.0,2.0,"7,432433614"
2002,KWT,Kuwait,7.48,29.0,1.0,3
2002,KGZ,Kyrgyz Republic,,,,"-0,017353042"
2002,LAO,Laos,,,,"5,918749073"
2002,LVA,Latvia,7.69,17.0,1.0,"6,472522362"
2002,LBN,Lebanon,,,,"3,373876548"
2002,LSO,Lesotho,,,,"0,532375444"
2002,LBR,Liberia,,,,"31,89257459"
2002,LBY,Libya,,,,"-1,3"
2002,LTU,Lithuania,7.18,42.0,2.0,"6,863522302"
2002,LUX,Luxembourg,7.93,9.0,1.0,"4,090160188"
2002,MKD,Macedonia,,,,"0,853490178"
2002,MDG,Madagascar,5.88,97.0,4.0,"-12,67378814"
2002,MWI,Malawi,5.71,104.0,4.0,"1,7"
2002,MYS,Malaysia,6.34,74.0,3.0,"5,390988315"
2002,MLI,Mali,5.5,109.0,4.0,"4,15331894"
2002,MLT,Malta,6.88,54.0,2.0,"2,811588371"
2002,MRT,Mauritania,,,,"0,664771962"
2002,MUS,Mauritius,7.29,37.0,2.0,"2,113313277"
2002,MEX,Mexico,6.73,62.0,3.0,"0,131917169"
2002,MDA,Moldova,,,,"7,8"
2002,MNG,Mongolia,,,,"4,732978467"
2002,MNE,Montenegro,,,,"1,9"
2002,MAR,Morocco,5.9,94.0,4.0,"3,316035915"
2002,MOZ,Mozambique,,,,"8,816958297"
2002,MMR,Myanmar,3.34,123.0,4.0,"12,02551864"
2002,NAM,Namibia,6.62,65.0,3.0,"4,788661255"
2002,NPL,Nepal,5.87,98.0,4.0,"0,120266897"
2002,NLD,Netherlands,7.72,15.0,1.0,"0,076313293"
2002,NZL,New Zealand,8.46,4.0,1.0,"5,02385015"
2002,NIC,Nicaragua,6.93,52.0,2.0,"0,753938935"
2002,NER,Niger,4.81,119.0,4.0,"2,999122034"
2002,NGA,Nigeria,5.53,108.0,4.0,"3,784648183"
2002,NOR,Norway,7.14,44.0,2.0,"1,50204078"
2002,OMN,Oman,7.52,21.0,1.0,"2,568324004"
2002,PAK,Pakistan,5.85,99.0,4.0,"3,224429973"
2002,PAN,Panama,7.49,27.0,1.0,"2,228887218"
2002,PNG,Pap. New Guinea,6.06,88.0,3.0,"-0,158900358"
2002,PRY,Paraguay,6.59,66.0,3.0,"-0,021401975"
2002,PER,Peru,7.42,30.0,1.0,"5,020183183"
2002,PHL,Philippines,6.95,50.0,2.0,"3,64589814"
2002,POL,Poland,6.59,66.0,3.0,"1,443499187"
2002,PRT,Portugal,7.4,31.0,1.0,"0,764433754"
2002,QAT,Qatar,,,,"7,133458647"
2002,ROU,Romania,6.31,76.0,3.0,"5,033271211"
2002,RUS,Russia,5.9,94.0,4.0,"4,743669897"
2002,RWA,Rwanda,6.31,76.0,3.0,"13,51052989"
2002,SAU,Saudi Arabia,,,,"0,128051482"
2002,SEN,Senegal,5.74,103.0,4.0,"0,654803693"
2002,SRB,Serbia,,,,"4,122705868"
2002,SYC,Seychelles,,,,"1,298904538"
2002,SLE,Sierra Leone,5.06,113.0,4.0,"26,26857661"
2002,SGP,Singapore,8.79,2.0,1.0,"4,211686552"
2002,SVK,Slovak Rep,6.87,55.0,2.0,"4,582892429"
2002,SVN,Slovenia,6.77,60.0,2.0,"3,826850685"
2002,ZAF,South Africa,6.98,49.0,2.0,"3,667837611"
2002,ESP,Spain,7.5,25.0,1.0,"2,710182438"
2002,LKA,Sri Lanka,6.25,82.0,3.0,"3,964656496"
2002,SDN,Sudan,,,,"6,427273867"
2002,SUR,Suriname,,,,"4,299942884"
2002,SWZ,Swaziland,,,,"1,777204687"
2002,SWE,Sweden,7.53,20.0,1.0,"2,483417078"
2002,CHE,Switzerland,8.64,3.0,1.0,"0,18536987"
2002,SYR,Syria,5.17,112.0,4.0,"5,9"
2002,TJK,Tajikistan,,,,"10,8"
2002,TZA,Tanzania,6.03,91.0,3.0,"7,163553537"
2002,THA,Thailand,6.67,64.0,3.0,"5,317573751"
2002,TLS,Timor-Leste,,,,"-6,69649992"
2002,TGO,Togo,6.03,91.0,3.0,"-0,922151018"
2002,TTO,Trinidad & Tob.,7.49,27.0,1.0,"8,013612044"
2002,TUN,Tunisia,6.19,86.0,3.0,"1,717042992"
2002,TUR,Turkey,5.76,102.0,4.0,"6,163839636"
2002,UGA,Uganda,6.92,53.0,2.0,"8,732685764"
2002,UKR,Ukraine,5.4,110.0,4.0,"5,2"
2002,ARE,Unit. Arab Em.,7.4,31.0,1.0,"2,433456814"
2002,GBR,United Kingdom,8.46,4.0,1.0,"2,295197083"
2002,USA,United States,8.42,6.0,1.0,"1,776197534"
2002,URY,Uruguay,7.19,41.0,2.0,"-7,73200722"
2002,VEN,Venezuela,4.78,120.0,4.0,"-8,855647353"
2002,VNM,Vietnam,,,,"6,320820988"
2002,YEM,"Yemen, Rep.",,,,"3,935231493"
2002,ZMB,Zambia,6.52,72.0,3.0,"3,317450286"
2002,ZWE,Zimbabwe,3.74,122.0,4.0,"-8,89402369"
2001,ALB,Albania,6.6,66.0,3.0,7
2001,DZA,Algeria,4.99,115.0,4.0,"4,612523742"
2001,AGO,Angola,,,,"4,220965148"
2001,ARG,Argentina,6.84,56.0,2.0,"-4,408839698"
2001,ARM,Armenia,,,,"9,556641496"
2001,AUS,Australia,8.07,9.0,1.0,"1,924360101"
2001,AUT,Austria,7.84,14.0,1.0,"0,857402601"
2001,AZE,Azerbaijan,,,,"9,9"
2001,BHS,Bahamas,6.75,61.0,2.0,"2,625627121"
2001,BHR,Bahrain,7.33,35.0,2.0,"2,491034415"
2001,BGD,Bangladesh,5.81,93.0,4.0,"5,274014114"
2001,BLR,Belarus,,,,"4,725306006"
2001,BEL,Belgium,7.41,30.0,1.0,"0,807633274"
2001,BLZ,Belize,6.28,75.0,3.0,"5,015663395"
2001,BEN,Benin,5.57,104.0,4.0,"6,248410555"
2001,BTN,Bhutan,,,,"8,203773885"
2001,BOL,Bolivia,6.88,52.0,2.0,"1,683799034"
2001,BIH,Bosnia and Herzegovina,,,,"4,4"
2001,BWA,Botswana,7.2,41.0,2.0,"0,250573867"
2001,BRA,Brazil,5.98,87.0,3.0,"1,314896121"
2001,BRN,Brunei Darussalam,,,,"2,744041404"
2001,BGR,Bulgaria,6.11,83.0,3.0,"4,2"
2001,BFA,Burkina Faso,,,,"6,58537435"
2001,BDI,Burundi,5.07,114.0,4.0,"2,055807106"
2001,KHM,Cambodia,,,,"8,038631629"
2001,CMR,Cameroon,5.78,95.0,4.0,"4,514271087"
2001,CAN,Canada,8.2,7.0,1.0,"1,68837419"
2001,CPV,Cape Verde,,,,"2,231654489"
2001,CAF,Central Afr. Rep.,5.2,112.0,4.0,"4,464782641"
2001,TCD,Chad,5.42,110.0,4.0,"11,65813465"
2001,CHL,Chile,7.37,33.0,2.0,"3,348180391"
2001,CHN,China,5.84,92.0,3.0,"8,300318"
2001,COL,Colombia,6.23,78.0,3.0,"1,677898308"
2001,COD,"Congo, Dem. R.",3.93,121.0,4.0,"-2,100173026"
2001,COG,"Congo, Rep. Of",4.66,119.0,4.0,"3,8026019"
2001,CRI,Costa Rica,7.32,36.0,2.0,"1,076396317"
2001,CIV,Cote d'Ivoire,5.68,99.0,4.0,"-0,021230471"
2001,HRV,Croatia,6.0,86.0,3.0,"3,655997945"
2001,CYP,Cyprus,6.65,64.0,3.0,"4,0255516"
2001,CZE,Czech Rep.,6.82,57.0,2.0,"3,097349644"
2001,DNK,Denmark,7.88,13.0,1.0,"0,704834103"
2001,DOM,Dominican Rep.,6.97,48.0,2.0,"1,809229485"
2001,ECU,Ecuador,5.76,98.0,4.0,"4,0156299"
2001,EGY,Egypt,6.3,74.0,3.0,"3,535225672"
2001,SLV,El Salvador,7.59,19.0,1.0,"1,708936396"
2001,EST,Estonia,7.67,16.0,1.0,"6,281644388"
2001,ETH,Ethiopia,,,,"8,301431882"
2001,FJI,Fiji,6.51,69.0,3.0,2
2001,FIN,Finland,7.9,12.0,1.0,"2,283747494"
2001,FRA,France,7.23,38.0,2.0,"1,835665295"
2001,GAB,Gabon,5.56,105.0,4.0,"2,131679953"
2001,GMB,"Gambia, The",,,,"5,8"
2001,GEO,Georgia,,,,"4,805451742"
2001,DEU,Germany,7.65,17.0,1.0,"1,514371072"
2001,GHA,Ghana,5.88,91.0,3.0,4
2001,GRC,Greece,6.88,52.0,2.0,"4,197174642"
2001,GTM,Guatemala,6.89,50.0,2.0,"2,332544301"
2001,GIN,Guinea,,,,"3,658346471"
2001,GNB,Guinea-Bissau,4.87,117.0,4.0,"7,224879175"
2001,GUY,Guyana,6.27,77.0,3.0,"2,249999292"
2001,HTI,Haiti,6.47,70.0,3.0,"-1,042697313"
2001,HND,Honduras,6.75,61.0,2.0,"2,723193273"
2001,HKG,Hong Kong,8.89,1.0,1.0,"0,560875289"
2001,HUN,Hungary,7.39,32.0,2.0,"3,712203035"
2001,ISL,Iceland,7.91,11.0,1.0,"3,921601952"
2001,IND,India,6.1,84.0,3.0,"4,823966264"
2001,IDN,Indonesia,5.56,105.0,4.0,"3,643466447"
2001,IRN,Iran,5.93,89.0,3.0,"3,669671948"
2001,IRQ,Iraq,,,,"2,305316984"
2001,IRL,Ireland,7.96,10.0,1.0,"4,985058033"
2001,ISR,Israel,6.87,54.0,2.0,"-0,223359908"
2001,ITA,Italy,7.47,26.0,1.0,"1,86262745"
2001,JAM,Jamaica,7.4,31.0,1.0,"1,344929556"
2001,JPN,Japan,7.65,17.0,1.0,"0,355461715"
2001,JOR,Jordan,6.89,50.0,2.0,"5,271370112"
2001,KAZ,Kazakhstan,,,,"13,5"
2001,KEN,Kenya,7.1,43.0,2.0,"3,779906497"
2001,KOR,"Korea, South",7.21,39.0,2.0,"4,525319497"
2001,KWT,Kuwait,7.45,27.0,1.0,"0,729026469"
2001,KGZ,Kyrgyz Republic,,,,"5,321584347"
2001,LAO,Laos,,,,"5,751412882"
2001,LVA,Latvia,7.53,22.0,1.0,"8,043498761"
2001,LBN,Lebanon,,,,"3,953516126"
2001,LSO,Lesotho,,,,"4,229204409"
2001,LBR,Liberia,,,,"22,09585315"
2001,LBY,Libya,,,,"-4,3"
2001,LTU,Lithuania,6.87,54.0,2.0,"6,735713911"
2001,LUX,Luxembourg,8.18,8.0,1.0,"2,517855315"
2001,MKD,Macedonia,,,,"-4,525337907"
2001,MDG,Madagascar,6.17,80.0,3.0,"6,017824401"
2001,MWI,Malawi,5.6,103.0,4.0,"-4,974963843"
2001,MYS,Malaysia,6.32,73.0,3.0,"0,517675315"
2001,MLI,Mali,5.51,109.0,4.0,"12,1"
2001,MLT,Malta,6.98,47.0,2.0,"-1,549888586"
2001,MRT,Mauritania,,,,"2,008796925"
2001,MUS,Mauritius,7.45,27.0,1.0,"2,573570313"
2001,MEX,Mexico,6.54,68.0,3.0,"-0,60549239"
2001,MDA,Moldova,,,,"6,1"
2001,MNG,Mongolia,,,,"2,952710545"
2001,MNE,Montenegro,,,,"1,1"
2001,MAR,Morocco,5.78,95.0,4.0,"7,551951989"
2001,MOZ,Mozambique,,,,"11,8989251"
2001,MMR,Myanmar,3.72,123.0,4.0,"11,3440345"
2001,NAM,Namibia,6.4,72.0,3.0,"1,177948745"
2001,NPL,Nepal,5.8,94.0,4.0,"4,799762638"
2001,NLD,Netherlands,7.75,15.0,1.0,"1,925856601"
2001,NZL,New Zealand,8.48,4.0,1.0,"3,618588562"
2001,NIC,Nicaragua,6.63,65.0,3.0,"2,960843514"
2001,NER,Niger,4.72,118.0,4.0,"7,104340611"
2001,NGA,Nigeria,5.2,112.0,4.0,"4,411065196"
2001,NOR,Norway,7.26,37.0,2.0,"1,990101287"
2001,OMN,Oman,7.51,24.0,1.0,"7,481596829"
2001,PAK,Pakistan,5.61,102.0,4.0,"1,982484033"
2001,PAN,Panama,7.55,21.0,1.0,"0,574272925"
2001,PNG,Pap. New Guinea,6.1,84.0,3.0,"-0,121288758"
2001,PRY,Paraguay,6.72,63.0,3.0,"-0,834057908"
2001,PER,Peru,7.48,25.0,1.0,"0,214894739"
2001,PHL,Philippines,6.76,60.0,2.0,"2,89399241"
2001,POL,Poland,6.47,70.0,3.0,"1,205301608"
2001,PRT,Portugal,7.36,34.0,2.0,"1,974750897"
2001,QAT,Qatar,,,,"3,327722388"
2001,ROU,Romania,5.77,97.0,4.0,"5,679968784"
2001,RUS,Russia,5.55,107.0,4.0,"5,091984231"
2001,RWA,Rwanda,5.96,88.0,3.0,"8,668954201"
2001,SAU,Saudi Arabia,,,,"0,547438794"
2001,SEN,Senegal,5.54,108.0,4.0,"4,58091642"
2001,SRB,Serbia,,,,"5,3"
2001,SYC,Seychelles,,,,"-2,271163111"
2001,SLE,Sierra Leone,4.44,120.0,4.0,"-7,140319716"
2001,SGP,Singapore,8.67,2.0,1.0,"-0,952290066"
2001,SVK,Slovak Rep,6.81,58.0,2.0,"3,481989931"
2001,SVN,Slovenia,6.81,58.0,2.0,"2,939633622"
2001,ZAF,South Africa,7.02,46.0,2.0,"2,73542315"
2001,ESP,Spain,7.59,19.0,1.0,"3,669430567"
2001,LKA,Sri Lanka,6.28,75.0,3.0,"-1,545372866"
2001,SDN,Sudan,,,,"6,50036033"
2001,SUR,Suriname,,,,"4,553078433"
2001,SWZ,Swaziland,,,,"1,157877823"
2001,SWE,Sweden,7.44,29.0,1.0,"1,262310434"
2001,CHE,Switzerland,8.55,3.0,1.0,"1,243151596"
2001,SYR,Syria,5.26,111.0,4.0,"5,20094281"
2001,TJK,Tajikistan,,,,"10,2"
2001,TZA,Tanzania,6.21,79.0,3.0,"5,997828857"
2001,THA,Thailand,6.6,66.0,3.0,"2,167264271"
2001,TLS,Timor-Leste,,,,"16,34436594"
2001,TGO,Togo,5.64,100.0,4.0,"-1,626806272"
2001,TTO,Trinidad & Tob.,7.53,22.0,1.0,"4,094647909"
2001,TUN,Tunisia,6.16,81.0,3.0,"4,205033404"
2001,TUR,Turkey,5.63,101.0,4.0,"-5,69747647"
2001,UGA,Uganda,7.09,44.0,2.0,"5,183661126"
2001,UKR,Ukraine,4.92,116.0,4.0,"9,2"
2001,ARE,Unit. Arab Em.,7.18,42.0,2.0,"1,399085023"
2001,GBR,United Kingdom,8.45,6.0,1.0,"2,184885663"
2001,USA,United States,8.47,5.0,1.0,"0,948651832"
2001,URY,Uruguay,7.04,45.0,2.0,"-3,844129957"
2001,VEN,Venezuela,5.9,90.0,3.0,"3,394236108"
2001,VNM,Vietnam,,,,"6,192893312"
2001,YEM,"Yemen, Rep.",,,,"3,803645878"
2001,ZMB,Zambia,6.91,49.0,2.0,"4,894465972"
2001,ZWE,Zimbabwe,3.87,122.0,4.0,"1,439615498"
2000,ALB,Albania,6.53,73.0,3.0,"7,3"
2000,DZA,Algeria,4.91,115.0,4.0,"2,200000704"
2000,AGO,Angola,,,,"3,012076175"
2000,ARG,Argentina,7.34,37.0,2.0,"-0,788998922"
2000,ARM,Armenia,,,,"5,9"
2000,AUS,Australia,8.19,8.0,1.0,"3,876572876"
2000,AUT,Austria,7.96,14.0,1.0,"3,667588836"
2000,AZE,Azerbaijan,,,,"11,1"
2000,BHS,Bahamas,6.66,64.0,3.0,"4,1492464"
2000,BHR,Bahrain,7.42,34.0,2.0,"5,29999345"
2000,BGD,Bangladesh,5.91,87.0,3.0,"5,94450677"
2000,BLR,Belarus,,,,"5,8"
2000,BEL,Belgium,7.76,19.0,1.0,"3,669619423"
2000,BLZ,Belize,6.39,76.0,3.0,"13,03876739"
2000,BEN,Benin,5.25,109.0,4.0,"4,86166756"
2000,BTN,Bhutan,,,,"6,933024023"
2000,BOL,Bolivia,6.97,49.0,2.0,"2,507810988"
2000,BIH,Bosnia and Herzegovina,,,,"5,5"
2000,BWA,Botswana,7.44,33.0,2.0,"1,987695854"
2000,BRA,Brazil,5.98,85.0,3.0,"4,305745715"
2000,BRN,Brunei Darussalam,,,,"2,84942187"
2000,BGR,Bulgaria,5.55,105.0,4.0,"5,7"
2000,BFA,Burkina Faso,,,,"1,847021335"
2000,BDI,Burundi,4.8,116.0,4.0,"-0,856864057"
2000,KHM,Cambodia,,,,"8,766785439"
2000,CMR,Cameroon,5.61,102.0,4.0,"4,199996332"
2000,CAN,Canada,8.27,7.0,1.0,"5,12312241"
2000,CPV,Cape Verde,,,,"14,28486891"
2000,CAF,Central Afr. Rep.,5.09,111.0,4.0,"-2,489450099"
2000,TCD,Chad,5.43,108.0,4.0,"-0,879681021"
2000,CHL,Chile,7.36,35.0,2.0,"4,495792997"
2000,CHN,China,5.75,96.0,4.0,"7,619836"
2000,COL,Colombia,5.67,100.0,4.0,"4,419993"
2000,COD,"Congo, Dem. R.",4.01,122.0,4.0,"-6,910927315"
2000,COG,"Congo, Rep. Of",4.26,121.0,4.0,"7,575980392"
2000,CRI,Costa Rica,7.46,31.0,1.0,"1,8008246"
2000,CIV,Cote d'Ivoire,5.78,94.0,4.0,"-3,700204692"
2000,HRV,Croatia,6.28,78.0,3.0,"3,750387794"
2000,CYP,Cyprus,6.64,67.0,3.0,"5,042802715"
2000,CZE,Czech Rep.,6.74,62.0,3.0,"4,185650506"
2000,DNK,Denmark,8.06,11.0,1.0,"3,528655889"
2000,DOM,Dominican Rep.,6.82,60.0,2.0,"5,656604886"
2000,ECU,Ecuador,5.86,90.0,3.0,"1,091801564"
2000,EGY,Egypt,6.51,74.0,3.0,"5,368005985"
2000,SLV,El Salvador,7.72,20.0,1.0,"2,152652497"
2000,EST,Estonia,7.6,23.0,1.0,"9,697174863"
2000,ETH,Ethiopia,,,,"6,072859309"
2000,FJI,Fiji,6.65,65.0,3.0,"-1,7"
2000,FIN,Finland,7.98,13.0,1.0,"5,323751325"
2000,FRA,France,7.47,29.0,1.0,"3,680111707"
2000,GAB,Gabon,5.71,99.0,4.0,"-1,882966396"
2000,GMB,"Gambia, The",,,,"5,5"
2000,GEO,Georgia,,,,"1,838341147"
2000,DEU,Germany,7.8,17.0,1.0,"3,057649432"
2000,GHA,Ghana,5.82,93.0,4.0,"3,7"
2000,GRC,Greece,6.97,49.0,2.0,"4,477405703"
2000,GTM,Guatemala,6.85,58.0,2.0,"3,6088687"
2000,GIN,Guinea,,,,"2,503060562"
2000,GNB,Guinea-Bissau,4.3,120.0,4.0,"3,641641149"
2000,GUY,Guyana,6.45,75.0,3.0,"-1,376727501"
2000,HTI,Haiti,7.06,44.0,2.0,"0,875239923"
2000,HND,Honduras,6.9,56.0,2.0,"5,748148148"
2000,HKG,Hong Kong,8.92,1.0,1.0,"7,663388927"
2000,HUN,Hungary,7.01,47.0,2.0,"4,225237526"
2000,ISL,Iceland,7.99,12.0,1.0,"4,324660825"
2000,IND,India,6.22,79.0,3.0,"3,840991157"
2000,IDN,Indonesia,5.86,90.0,3.0,"4,920064597"
2000,IRN,Iran,5.57,104.0,4.0,"5,143162536"
2000,IRQ,Iraq,,,,
2000,IRL,Ireland,8.08,10.0,1.0,"10,64834056"
2000,ISR,Israel,6.84,59.0,2.0,"9,254878115"
2000,ITA,Italy,7.59,24.0,1.0,"3,653596071"
2000,JAM,Jamaica,7.53,27.0,1.0,"0,878703546"
2000,JPN,Japan,7.93,16.0,1.0,"2,257495302"
2000,JOR,Jordan,7.06,44.0,2.0,"4,239817503"
2000,KAZ,Kazakhstan,,,,"9,8"
2000,KEN,Kenya,7.07,43.0,2.0,"0,599695393"
2000,KOR,"Korea, South",6.92,53.0,2.0,"8,831278205"
2000,KWT,Kuwait,6.97,49.0,2.0,"4,694582091"
2000,KGZ,Kyrgyz Republic,,,,"5,426673766"
2000,LAO,Laos,,,,"5,798782326"
2000,LVA,Latvia,7.24,39.0,2.0,"6,913911315"
2000,LBN,Lebanon,,,,"1,34406653"
2000,LSO,Lesotho,,,,"5,140338335"
2000,LBR,Liberia,,,,"25,69999883"
2000,LBY,Libya,,,,"3,7"
2000,LTU,Lithuania,6.92,53.0,2.0,"3,250722236"
2000,LUX,Luxembourg,8.18,9.0,1.0,"8,441852323"
2000,MKD,Macedonia,,,,"4,54903837"
2000,MDG,Madagascar,5.87,89.0,3.0,"4,760065095"
2000,MWI,Malawi,5.05,112.0,4.0,"1,576077841"
2000,MYS,Malaysia,6.64,67.0,3.0,"8,858868102"
2000,MLI,Mali,5.99,84.0,3.0,"3,2"
2000,MLT,Malta,6.98,48.0,2.0,"6,77019381"
2000,MRT,Mauritania,,,,"-0,430406256"
2000,MUS,Mauritius,7.54,26.0,1.0,"9,026614062"
2000,MEX,Mexico,6.6,69.0,3.0,"5,296473838"
2000,MDA,Moldova,,,,"2,1"
2000,MNG,Mongolia,,,,"1,146062135"
2000,MNE,Montenegro,,,,"3,1"
2000,MAR,Morocco,5.93,86.0,3.0,"1,592567672"
2000,MOZ,Mozambique,,,,"1,090982"
2000,MMR,Myanmar,3.65,123.0,4.0,"13,74593056"
2000,NAM,Namibia,6.65,65.0,3.0,"3,492183328"
2000,NPL,Nepal,5.78,94.0,4.0,"6,2"
2000,NLD,Netherlands,7.96,14.0,1.0,"3,941036849"
2000,NZL,New Zealand,8.58,5.0,1.0,"2,293571057"
2000,NIC,Nicaragua,6.91,55.0,2.0,"4,101590156"
2000,NER,Niger,5.02,113.0,4.0,"-1,40950935"
2000,NGA,Nigeria,5.17,110.0,4.0,"5,318093381"
2000,NOR,Norway,7.36,35.0,2.0,"3,253582443"
2000,OMN,Oman,7.47,29.0,1.0,"5,401372725"
2000,PAK,Pakistan,5.55,105.0,4.0,"4,260088011"
2000,PAN,Panama,7.61,22.0,1.0,"2,715373567"
2000,PNG,Pap. New Guinea,6.13,80.0,3.0,"-2,494841729"
2000,PRY,Paraguay,6.79,61.0,2.0,"-2,314146032"
2000,PER,Peru,7.48,28.0,1.0,"2,950592944"
2000,PHL,Philippines,6.97,49.0,2.0,"4,411212508"
2000,POL,Poland,6.55,72.0,3.0,"4,259803391"
2000,PRT,Portugal,7.46,31.0,1.0,"3,91558407"
2000,QAT,Qatar,,,,
2000,ROU,Romania,5.73,98.0,4.0,"2,100001731"
2000,RUS,Russia,5.5,107.0,4.0,10
2000,RWA,Rwanda,5.74,97.0,4.0,"8,318704949"
2000,SAU,Saudi Arabia,,,,"4,864573291"
2000,SEN,Senegal,5.61,102.0,4.0,"3,19898808"
2000,SRB,Serbia,,,,"5,339367113"
2000,SYC,Seychelles,,,,"4,203354715"
2000,SLE,Sierra Leone,4.68,118.0,4.0,"6,652727885"
2000,SGP,Singapore,8.7,3.0,1.0,"8,897544418"
2000,SVK,Slovak Rep,6.89,57.0,2.0,"1,368391945"
2000,SVN,Slovenia,6.58,71.0,3.0,"4,265530877"
2000,ZAF,South Africa,7.04,46.0,2.0,"4,154588522"
2000,ESP,Spain,7.77,18.0,1.0,"5,047596703"
2000,LKA,Sri Lanka,6.31,77.0,3.0,6
2000,SDN,Sudan,,,,"6,345868057"
2000,SUR,Suriname,,,,"-0,068687814"
2000,SWZ,Swaziland,,,,"1,760173901"
2000,SWE,Sweden,7.67,21.0,1.0,"4,452192565"
